Channel,Rank,Bank,Row,AvgOpenDuration,OpenCount,AvgReopenInterval,TotalRefreshes,AvgRefreshesBetweenReopens
0,0,3,9598,1.31158e+06,6,2.69722e+06,2571,428.5
0,0,3,9662,2.27633e+06,4,2.27818e+06,2571,642.75
0,0,3,9918,291374,11,542214,2571,233.727
0,0,3,9955,135356,15,595523,2571,171.4
0,0,3,9956,1.36767e+06,6,2.52119e+06,2571,428.5
0,0,3,9957,159188,50,363748,2571,51.42
0,0,3,9958,198321,45,509521,2571,57.1333
0,0,3,10281,32234.5,23,695375,2571,111.783
0,0,3,10282,2319.68,31,606477,2571,82.9355
0,0,3,11559,1.96017e+06,2,1.9602e+06,2571,1285.5
0,0,3,11719,1.5237e+06,4,1.52375e+06,2571,642.75
0,0,3,12312,955492,5,955548,2571,514.2
0,0,3,12853,1.92891e+06,4,1.929e+06,2571,642.75
0,0,3,13194,1.25344e+06,13,1.25351e+06,2571,197.769
0,0,3,13226,799958,11,988736,2571,233.727
0,0,3,13648,78732.5,4,1.32099e+06,2571,642.75
0,0,3,14951,311788,21,507044,2571,122.429
0,0,3,14955,454826,46,558056,2571,55.8913
0,0,3,14956,1.6347e+06,9,1.73225e+06,2571,285.667
0,0,3,14957,856910,12,1.18518e+06,2571,214.25
0,0,3,14958,548,4,3269,2571,642.75
0,0,3,14961,238804,32,491312,2571,80.3438
0,0,3,14962,155685,44,356143,2571,58.4318
0,0,3,14965,1.58777e+06,4,2.22003e+06,2571,642.75
0,0,3,14966,476070,10,2.13605e+06,2571,257.1
0,0,3,14967,958994,18,1.24475e+06,2571,142.833
0,0,3,14968,246098,92,283486,2571,27.9457
0,0,3,14978,3.10829e+06,2,3.10832e+06,2571,1285.5
0,0,3,14983,178978,39,385657,2571,65.9231
0,0,3,14984,284188,37,1.03369e+06,2571,69.4865
0,0,3,14988,662694,10,2.70409e+06,2571,257.1
0,0,3,14989,98456,154,191752,2571,16.6948
0,0,3,14990,2.34263e+06,7,3.54528e+06,2571,367.286
0,0,3,14994,183851,125,257635,2571,20.568
0,0,3,14995,521324,22,1.13143e+06,2571,116.864
0,0,3,14996,25924.5,19,833587,2571,135.316
0,0,3,14997,25151.8,37,410558,2571,69.4865
0,0,3,14998,34539.6,19,770286,2571,135.316
0,0,3,15004,1.1735e+07,2,1.1735e+07,2571,1285.5
0,0,3,15007,554615,28,804558,2571,91.8214
0,0,3,15009,109267,198,170766,2571,12.9848
0,0,3,15020,29256.8,619,39932.7,2571,4.15347
0,0,3,15023,170883,85,384735,2571,30.2471
0,0,3,15027,56.25,8,1104.38,2571,321.375
0,0,3,15042,2.53232e+06,6,2.5365e+06,2571,428.5
0,0,3,15047,2.60288e+06,3,5.0577e+06,2571,857
0,0,3,15048,7.19309e+06,2,7.19313e+06,2571,1285.5
0,0,3,15049,632364,35,1.01188e+06,2571,73.4571
0,0,3,64820,556306,45,864347,2571,57.1333
0,0,3,64822,919508,17,1.36196e+06,2571,151.235
0,0,3,64823,397543,9,1.23296e+06,2571,285.667
0,0,3,64824,1.00257e+06,6,1.85017e+06,2571,428.5
0,0,3,64826,1.00594e+06,5,3.73848e+06,2571,514.2
0,0,3,64829,239950,39,997213,2571,65.9231
0,0,3,64831,2.20627e+06,5,2.61188e+06,2571,514.2
0,0,3,64838,717135,29,1.34057e+06,2571,88.6552
0,0,3,64840,2.53002e+06,3,3.70045e+06,2571,857
0,0,3,65461,3.73453e+06,7,3.92243e+06,2571,367.286
0,0,3,65618,7.9e+06,2,7.90004e+06,2571,1285.5
0,0,3,66425,359396,38,894447,2571,67.6579
0,0,3,66532,473073,3,473120,2571,857
0,1,0,4102,4.28834e+06,4,7.53592e+06,2571,642.75
0,1,0,4109,1.93946e+06,5,4.5607e+06,2571,514.2
0,1,0,4130,1.17538e+06,15,1.25355e+06,2571,171.4
0,1,0,4136,1.75295e+06,2,1.75298e+06,2571,1285.5
0,1,0,4137,145114,47,612144,2571,54.7021
0,1,0,4138,74705.7,44,684664,2571,58.4318
0,1,0,4139,1.70118e+06,8,2.07478e+06,2571,321.375
0,1,0,4140,60176.4,27,1.15384e+06,2571,95.2222
0,1,0,4142,1.54211e+06,7,4.65658e+06,2571,367.286
0,1,0,4147,926.312,16,1.7199e+06,2571,160.688
0,1,0,4158,492.222,9,3.09206e+06,2571,285.667
0,1,0,4161,581497,50,796125,2571,51.42
0,1,0,4180,1.11331e+06,21,1.46062e+06,2571,122.429
0,1,0,4181,134229,3,478774,2571,857
0,1,0,4374,5.55e+06,2,5.55004e+06,2571,1285.5
0,1,0,4380,1.72815e+06,7,2.35504e+06,2571,367.286
0,1,0,4401,802324,10,3.3347e+06,2571,257.1
0,1,0,4402,43864.1,40,820055,2571,64.275
0,1,0,4403,131382,10,2.00012e+06,2571,257.1
0,1,0,4406,1.08389e+06,11,3.31419e+06,2571,233.727
0,1,0,4407,223.077,13,518300,2571,197.769
0,1,0,4411,2.43679e+06,10,3.38889e+06,2571,257.1
0,1,0,4421,81448.8,85,405223,2571,30.2471
0,1,0,4422,700555,5,1.26998e+06,2571,514.2
0,1,0,4424,21837.1,474,35245.7,2571,5.42405
0,1,0,4425,19201.9,490,43732.9,2571,5.24694
0,1,0,4427,147.833,12,1.39148e+06,2571,214.25
0,1,0,4428,581095,23,1.63644e+06,2571,111.783
0,1,0,4429,78683.5,156,235441,2571,16.4808
0,1,0,4430,211677,64,588096,2571,40.1719
0,1,0,4431,570987,29,1.25765e+06,2571,88.6552
0,1,0,4432,24494.2,25,301177,2571,102.84
0,1,0,4435,188590,8,1.04203e+06,2571,321.375
0,1,0,4440,60072.1,84,470081,2571,30.6071
0,1,0,4441,90357.5,88,404773,2571,29.2159
0,1,0,4442,44384.9,26,1.3342e+06,2571,98.8846
0,1,0,4443,5.09005e+06,3,5.09016e+06,2571,857
0,1,0,4451,444084,5,6.43671e+06,2571,514.2
0,1,0,4453,2.31327e+06,2,2.31345e+06,2571,1285.5
0,1,0,4454,199224,12,1.3427e+06,2571,214.25
0,1,0,4457,284640,12,1.16941e+06,2571,214.25
0,1,0,4458,323159,18,778282,2571,142.833
0,1,0,4459,148047,47,719656,2571,54.7021
0,1,0,4460,101119,70,443285,2571,36.7286
0,1,0,4461,157252,13,1.11493e+06,2571,197.769
0,1,0,4463,538680,14,1.1988e+06,2571,183.643
0,1,0,4471,1.03533e+06,2,1.03537e+06,2571,1285.5
0,1,0,4476,567382,17,1.07497e+06,2571,151.235
0,1,0,4478,1.40053e+06,11,2.59928e+06,2571,233.727
0,1,0,4479,169708,11,1.51826e+06,2571,233.727
0,1,0,4480,1.59839e+06,5,1.67822e+06,2571,514.2
0,1,0,4481,1206.83,6,1.31507e+06,2571,428.5
0,1,0,4482,292133,59,657780,2571,43.5763
0,1,0,4483,921971,8,4.02281e+06,2571,321.375
0,1,0,4484,447488,15,947506,2571,171.4
0,1,0,4486,619327,8,1.78456e+06,2571,321.375
0,1,0,4487,142708,3,1.73863e+06,2571,857
0,1,0,4494,43819.2,229,55624.9,2571,11.2271
0,1,0,4495,21771.8,147,33619.4,2571,17.4898
0,1,0,4509,436318,22,1.41123e+06,2571,116.864
0,1,0,4516,1131,5,143626,2571,514.2
0,1,0,4517,266504,2,266539,2571,1285.5
0,1,0,4523,335687,7,1.17805e+06,2571,367.286
0,1,0,4528,212922,8,2.00893e+06,2571,321.375
0,1,0,4537,884,4,2.00737e+06,2571,642.75
0,1,0,4547,195.75,4,2.23661e+06,2571,642.75
0,1,0,4565,345.125,8,151165,2571,321.375
0,1,0,4570,1.96126e+06,5,3.15659e+06,2571,514.2
0,1,0,4584,827199,14,1.30098e+06,2571,183.643
0,1,0,4585,1.52609e+06,5,1.52615e+06,2571,514.2
0,1,0,4600,139179,9,1.85887e+06,2571,285.667
0,1,0,4603,597573,20,973312,2571,128.55
0,1,0,4609,212341,48,616168,2571,53.5625
0,1,0,4615,335558,8,1.35992e+06,2571,321.375
0,1,0,4620,2.06756e+06,12,3.01717e+06,2571,214.25
0,1,0,4622,656093,13,904906,2571,197.769
0,1,0,4624,2.62689e+06,8,3.13223e+06,2571,321.375
0,1,0,4625,1.94796e+06,4,3.35641e+06,2571,642.75
0,1,0,4630,2.28973e+06,5,4.33009e+06,2571,514.2
0,1,0,4636,466980,8,2.09008e+06,2571,321.375
0,1,0,4637,430754,17,988522,2571,151.235
0,1,0,4638,611.889,9,2.60974e+06,2571,285.667
0,1,0,4640,94095.3,160,198116,2571,16.0688
0,1,0,4641,362067,46,823302,2571,55.8913
0,1,0,4646,1.17038e+06,16,1.5616e+06,2571,160.688
0,1,0,4648,392297,19,667574,2571,135.316
0,1,0,4658,18221.9,25,426610,2571,102.84
0,1,0,4676,25492.9,14,1.13199e+06,2571,183.643
0,1,0,4678,61300,4,1.75013e+06,2571,642.75
0,1,0,4679,56.25,8,2.29166e+06,2571,321.375
0,1,0,4680,2012.74,23,134106,2571,111.783
0,1,0,4681,99302.1,13,705555,2571,197.769
0,1,0,4685,7.01879e+06,2,7.01882e+06,2571,1285.5
0,1,0,4687,1.08623e+06,2,1.08626e+06,2571,1285.5
0,1,0,4689,1265,5,2.85417e+06,2571,514.2
0,1,0,4692,200326,66,462436,2571,38.9545
0,1,0,4693,277.75,4,1872.25,2571,642.75
0,1,0,4696,73404.6,12,374061,2571,214.25
0,1,0,4697,1.83402e+06,14,2.47915e+06,2571,183.643
0,1,0,4699,1.50805e+06,10,3.10997e+06,2571,257.1
0,1,0,4705,168678,24,689291,2571,107.125
0,1,0,4707,232.5,2,267.5,2571,1285.5
0,1,0,4722,4215.25,4,18352.5,2571,642.75
0,1,0,4725,208159,4,2.10751e+06,2571,642.75
0,1,0,4728,524081,22,895633,2571,116.864
0,1,0,4730,3.67006e+06,2,3.67027e+06,2571,1285.5
0,1,0,4734,398184,15,1.61803e+06,2571,171.4
0,1,0,4735,189513,39,350702,2571,65.9231
0,1,0,4744,2.1829e+06,12,2.43369e+06,2571,214.25
0,1,0,4794,823643,14,1.45676e+06,2571,183.643
0,1,0,4795,615354,5,812078,2571,514.2
0,1,0,4835,218448,6,2.34014e+06,2571,428.5
0,1,0,4836,1.33019e+06,6,2.24735e+06,2571,428.5
0,1,0,4838,972.167,6,13554.2,2571,428.5
0,1,0,4843,653446,2,653481,2571,1285.5
0,1,0,4853,933,10,77426.6,2571,257.1
0,1,0,4855,3.02552e+06,3,3.02556e+06,2571,857
0,1,0,4856,859013,8,974676,2571,321.375
0,1,0,4857,509982,31,931591,2571,82.9355
0,1,0,4863,1.84526e+06,7,4.10867e+06,2571,367.286
0,1,0,4864,1.5293e+06,8,1.59926e+06,2571,321.375
0,1,0,4865,5.22886e+06,3,7.92169e+06,2571,857
0,1,0,4878,2.40519e+06,14,2.41706e+06,2571,183.643
0,1,0,4880,1.22404e+06,6,1.23001e+06,2571,428.5
0,1,0,4881,317416,10,822827,2571,257.1
0,1,0,4890,400651,2,400686,2571,1285.5
0,1,0,4891,1.52207e+06,17,2.05004e+06,2571,151.235
0,1,0,4932,1.18436e+06,2,1.18439e+06,2571,1285.5
0,1,0,5060,46098,506,75235.4,2571,5.08103
0,1,0,5076,786483,10,3.81936e+06,2571,257.1
0,1,0,5087,307610,14,545031,2571,183.643
0,1,0,5088,18580.4,51,164354,2571,50.4118
0,1,0,5089,109358,25,329549,2571,102.84
0,1,0,5090,329688,16,379007,2571,160.688
0,1,0,5221,827919,8,2.04461e+06,2571,321.375
0,1,0,5252,1.54164e+06,9,1.98592e+06,2571,285.667
0,1,0,5284,732644,10,908156,2571,257.1
0,1,0,5444,2.33203e+06,2,2.33212e+06,2571,1285.5
0,1,0,5963,1.63882e+06,4,2.03771e+06,2571,642.75
0,1,0,6031,1.28295e+06,4,1.6719e+06,2571,642.75
0,1,0,6478,2.26911e+06,4,2.28391e+06,2571,642.75
0,1,0,6606,1.11497e+06,6,2.16672e+06,2571,428.5
0,1,0,6673,2.40293e+06,2,2.40298e+06,2571,1285.5
0,1,0,6916,42817.5,45,338688,2571,57.1333
0,1,0,6917,35253.6,49,349821,2571,52.4694
0,1,0,6918,171782,35,443412,2571,73.4571
0,1,0,6919,433859,17,1.42261e+06,2571,151.235
0,1,0,6932,151630,7,762177,2571,367.286
0,1,0,6933,360645,35,547889,2571,73.4571
0,1,0,6934,3.84677e+06,4,8.06122e+06,2571,642.75
0,1,0,6950,312934,10,952441,2571,257.1
0,1,0,6951,43502.7,15,1.11859e+06,2571,171.4
0,1,0,6993,372325,5,486909,2571,514.2
0,1,0,7000,836715,9,1.02416e+06,2571,285.667
0,1,0,7001,1.1139e+06,8,1.2443e+06,2571,321.375
0,1,0,7002,341444,20,1.17174e+06,2571,128.55
0,1,0,7003,1.40485e+06,9,1.67989e+06,2571,285.667
0,1,0,7028,735337,4,735390,2571,642.75
0,1,0,7029,192141,10,941092,2571,257.1
0,1,0,7030,1.33452e+06,12,2.1116e+06,2571,214.25
0,1,0,7031,1.17993e+06,18,1.95778e+06,2571,142.833
0,1,0,7048,421802,14,1.64585e+06,2571,183.643
0,1,0,7049,221085,9,2.43306e+06,2571,285.667
0,1,0,7051,125305,6,1.56048e+06,2571,428.5
0,1,0,7096,1.07553e+06,8,2.01521e+06,2571,321.375
0,1,0,7097,6928.26,23,844780,2571,111.783
0,1,0,7255,896.1,10,1.35774e+06,2571,257.1
0,1,0,7257,2.6281e+06,2,2.62814e+06,2571,1285.5
0,1,0,7446,22942.7,6,1.29768e+06,2571,428.5
0,1,0,7447,1.18389e+06,18,1.65241e+06,2571,142.833
0,1,0,7448,193583,77,439016,2571,33.3896
0,1,0,7449,40525.5,362,101142,2571,7.10221
0,1,0,7474,485146,28,1.30225e+06,2571,91.8214
0,1,0,7477,1262.15,41,497912,2571,62.7073
0,1,0,7503,41907.8,333,108279,2571,7.72072
0,1,0,7581,60929.1,200,145631,2571,12.855
0,1,0,7583,270383,29,995986,2571,88.6552
0,1,0,7606,1000.11,45,4395.64,2571,57.1333
0,1,0,7741,1.10969e+06,12,2.13437e+06,2571,214.25
0,1,0,7743,170184,6,1.18096e+06,2571,428.5
0,1,0,7905,4.92611e+06,2,4.92615e+06,2571,1285.5
0,1,0,8057,597966,18,776892,2571,142.833
0,1,0,8589,2.81081e+06,2,2.81091e+06,2571,1285.5
0,1,0,8894,830150,9,1.54514e+06,2571,285.667
0,1,0,8926,2.38789e+06,4,3.15446e+06,2571,642.75
0,1,0,8958,1.40717e+06,7,2.72273e+06,2571,367.286
0,1,0,9956,456091,12,1.28962e+06,2571,214.25
0,1,0,9957,11111.7,24,689329,2571,107.125
0,1,0,9958,227087,51,761909,2571,50.4118
0,1,0,9959,60545.5,50,330067,2571,51.42
0,1,0,10211,2.62411e+06,6,2.96656e+06,2571,428.5
0,1,0,10280,40176.8,191,80094.1,2571,13.4607
0,1,0,10282,784264,20,1.18374e+06,2571,128.55
0,1,0,10283,68690.2,23,693941,2571,111.783
0,1,0,10407,437902,11,701938,2571,233.727
0,1,0,11948,293410,6,2.77458e+06,2571,428.5
0,1,0,13711,700227,10,1.56495e+06,2571,257.1
0,1,0,14947,1.76822e+06,2,1.76826e+06,2571,1285.5
0,1,0,14948,2.64184e+06,2,2.64187e+06,2571,1285.5
0,1,0,14950,273431,14,819521,2571,183.643
0,1,0,14952,291289,40,582762,2571,64.275
0,1,0,14953,3.52611e+06,2,3.52632e+06,2571,1285.5
0,1,0,14955,2.12294e+06,4,2.49992e+06,2571,642.75
0,1,0,14962,10707.8,36,445421,2571,71.4167
0,1,0,14963,110.727,11,806787,2571,233.727
0,1,0,14966,1.95144e+06,11,3.26637e+06,2571,233.727
0,1,0,14967,847544,5,1.75524e+06,2571,514.2
0,1,0,14968,643793,7,2.8599e+06,2571,367.286
0,1,0,14978,955030,7,1.18725e+06,2571,367.286
0,1,0,14984,273115,23,720926,2571,111.783
0,1,0,14985,463065,27,607007,2571,95.2222
0,1,0,14995,411765,21,808277,2571,122.429
0,1,0,14996,392.412,17,648567,2571,151.235
0,1,0,14997,252638,20,820212,2571,128.55
0,1,0,14998,81506.8,35,473714,2571,73.4571
0,1,0,15001,4.85696e+06,3,4.85701e+06,2571,857
0,1,0,15003,3.29124e+06,5,3.29424e+06,2571,514.2
0,1,0,15008,297433,22,1.36933e+06,2571,116.864
0,1,0,15028,343.5,22,723954,2571,116.864
0,1,0,15029,244.571,7,2.2633e+06,2571,367.286
0,1,0,15047,1.67182e+06,5,3.01576e+06,2571,514.2
0,1,0,15049,2.44217e+06,3,4.83246e+06,2571,857
0,1,0,15050,433.333,3,3110.67,2571,857
0,1,0,64820,285102,19,1.04474e+06,2571,135.316
0,1,0,64821,51841.9,34,1.14408e+06,2571,75.6176
0,1,0,64822,115049,13,1.63457e+06,2571,197.769
0,1,0,64823,90366.7,75,510507,2571,34.28
0,1,0,64824,3741,4,2.77812e+06,2571,642.75
0,1,0,64830,390194,5,2.60938e+06,2571,514.2
0,1,0,64839,2.47321e+06,6,4.56977e+06,2571,428.5
0,1,0,64840,1.28989e+06,8,4.60609e+06,2571,321.375
0,1,0,65450,2.48171e+06,6,2.48345e+06,2571,428.5
0,1,0,65619,4.01806e+06,2,4.0181e+06,2571,1285.5
0,1,0,66398,4.07795e+06,2,4.07799e+06,2571,1285.5
0,1,1,4098,407612,9,2.29385e+06,2571,285.667
0,1,1,4128,3.26595e+06,2,3.26599e+06,2571,1285.5
0,1,1,4137,80662.4,78,498292,2571,32.9615
0,1,1,4138,957656,19,2.04402e+06,2571,135.316
0,1,1,4139,726302,20,1.50444e+06,2571,128.55
0,1,1,4140,276953,23,732121,2571,111.783
0,1,1,4142,88763.4,18,937418,2571,142.833
0,1,1,4146,2.82557e+06,2,2.82561e+06,2571,1285.5
0,1,1,4147,672.857,7,3842.71,2571,367.286
0,1,1,4154,3.11993e+06,2,3.11997e+06,2571,1285.5
0,1,1,4160,766087,11,2.49264e+06,2571,233.727
0,1,1,4180,2.48227e+06,9,2.90356e+06,2571,285.667
0,1,1,4380,5.5483e+06,2,5.54834e+06,2571,1285.5
0,1,1,4397,1.66948e+06,9,3.42039e+06,2571,285.667
0,1,1,4400,122436,6,1.16065e+06,2571,428.5
0,1,1,4401,30,15,2.17696e+06,2571,171.4
0,1,1,4402,10069.9,24,1.55746e+06,2571,107.125
0,1,1,4403,7.26743e+06,4,9.87074e+06,2571,642.75
0,1,1,4404,3308.29,21,340001,2571,122.429
0,1,1,4405,439362,3,4.34321e+06,2571,857
0,1,1,4406,112833,19,1.82974e+06,2571,135.316
0,1,1,4407,156905,16,2.2399e+06,2571,160.688
0,1,1,4413,167548,57,614400,2571,45.1053
0,1,1,4420,566548,15,1.81136e+06,2571,171.4
0,1,1,4421,19046.8,109,361796,2571,23.5872
0,1,1,4422,826.667,3,1086,2571,857
0,1,1,4424,21456,576,62248.9,2571,4.46354
0,1,1,4425,12932.5,449,39076.7,2571,5.72606
0,1,1,4426,7064.17,47,706186,2571,54.7021
0,1,1,4427,197819,67,501490,2571,38.3731
0,1,1,4428,1132,15,1.1866e+06,2571,171.4
0,1,1,4429,268413,46,738160,2571,55.8913
0,1,1,4430,111094,80,477278,2571,32.1375
0,1,1,4431,2.59914e+06,5,5.5476e+06,2571,514.2
0,1,1,4432,637868,22,689131,2571,116.864
0,1,1,4433,139066,35,411085,2571,73.4571
0,1,1,4437,86028.2,120,290609,2571,21.425
0,1,1,4440,26888.6,103,370713,2571,24.9612
0,1,1,4441,194.789,19,1.1369e+06,2571,135.316
0,1,1,4442,908806,4,1.62556e+06,2571,642.75
0,1,1,4443,265768,22,1.69564e+06,2571,116.864
0,1,1,4444,504680,19,1.41875e+06,2571,135.316
0,1,1,4445,124920,46,830035,2571,55.8913
0,1,1,4447,292994,32,1.01817e+06,2571,80.3438
0,1,1,4453,412957,6,1.55398e+06,2571,428.5
0,1,1,4456,156939,18,955070,2571,142.833
0,1,1,4457,53137,105,292391,2571,24.4857
0,1,1,4458,461886,14,1.88576e+06,2571,183.643
0,1,1,4459,194038,10,1.67817e+06,2571,257.1
0,1,1,4460,95962.8,8,1.52011e+06,2571,321.375
0,1,1,4463,831707,10,1.66381e+06,2571,257.1
0,1,1,4471,1.73297e+06,5,1.74673e+06,2571,514.2
0,1,1,4473,641537,14,1.17434e+06,2571,183.643
0,1,1,4474,211609,21,1.49429e+06,2571,122.429
0,1,1,4476,1.24041e+06,22,1.67621e+06,2571,116.864
0,1,1,4477,27007.9,25,681530,2571,102.84
0,1,1,4478,206665,16,691639,2571,160.688
0,1,1,4479,643519,11,977832,2571,233.727
0,1,1,4480,924831,23,1.34477e+06,2571,111.783
0,1,1,4482,294782,13,2.12379e+06,2571,197.769
0,1,1,4484,390523,7,673023,2571,367.286
0,1,1,4485,146961,9,1.62812e+06,2571,285.667
0,1,1,4486,3.02394e+06,3,3.14711e+06,2571,857
0,1,1,4488,346459,64,558362,2571,40.1719
0,1,1,4491,689347,9,2.22146e+06,2571,285.667
0,1,1,4494,14993.4,313,28745.9,2571,8.21406
0,1,1,4495,1788.27,168,5804.21,2571,15.3036
0,1,1,4509,1.24344e+06,20,1.87055e+06,2571,128.55
0,1,1,4514,154810,10,1.44172e+06,2571,257.1
0,1,1,4515,2.83118e+06,5,4.95295e+06,2571,514.2
0,1,1,4523,823150,6,2.39554e+06,2571,428.5
0,1,1,4529,1.77354e+06,4,3.64096e+06,2571,642.75
0,1,1,4546,1.15792e+06,10,2.97497e+06,2571,257.1
0,1,1,4549,247367,7,751267,2571,367.286
0,1,1,4555,2.25251e+06,4,3.4608e+06,2571,642.75
0,1,1,4557,245067,25,453638,2571,102.84
0,1,1,4562,1076.75,4,4542,2571,642.75
0,1,1,4563,3.02132e+06,3,3.02137e+06,2571,857
0,1,1,4576,617041,11,1.58584e+06,2571,233.727
0,1,1,4578,349611,8,1.77298e+06,2571,321.375
0,1,1,4584,1.02223e+06,8,1.02571e+06,2571,321.375
0,1,1,4594,460882,13,1.25628e+06,2571,197.769
0,1,1,4600,1.8713e+06,2,1.87134e+06,2571,1285.5
0,1,1,4603,227519,37,620832,2571,69.4865
0,1,1,4608,225,2,260,2571,1285.5
0,1,1,4615,3.19782e+06,2,3.19785e+06,2571,1285.5
0,1,1,4622,2765,4,2.63728e+06,2571,642.75
0,1,1,4625,5.3292e+06,7,5.32974e+06,2571,367.286
0,1,1,4630,1564.5,4,3.47913e+06,2571,642.75
0,1,1,4637,302,2,337,2571,1285.5
0,1,1,4640,1.27178e+06,9,2.10304e+06,2571,285.667
0,1,1,4646,64037.8,139,254122,2571,18.4964
0,1,1,4647,125377,114,296286,2571,22.5526
0,1,1,4649,110342,105,242228,2571,24.4857
0,1,1,4658,182278,26,558660,2571,98.8846
0,1,1,4679,126724,16,1.02939e+06,2571,160.688
0,1,1,4680,192388,9,1.22687e+06,2571,285.667
0,1,1,4681,3.85516e+06,2,3.85519e+06,2571,1285.5
0,1,1,4684,3.04098e+06,4,4.50686e+06,2571,642.75
0,1,1,4686,1.15164e+06,15,1.76869e+06,2571,171.4
0,1,1,4688,183111,13,686006,2571,197.769
0,1,1,4692,487392,46,635318,2571,55.8913
0,1,1,4693,1.35957e+06,5,2.63729e+06,2571,514.2
0,1,1,4699,23900.3,39,234634,2571,65.9231
0,1,1,4703,90,5,1.55848e+06,2571,514.2
0,1,1,4707,1.33444e+06,8,2.09027e+06,2571,321.375
0,1,1,4721,341.5,2,376.5,2571,1285.5
0,1,1,4723,577.333,3,3338,2571,857
0,1,1,4725,1.58788e+06,3,2.52211e+06,2571,857
0,1,1,4734,1.24563e+06,6,2.60213e+06,2571,428.5
0,1,1,4737,565.5,2,600.5,2571,1285.5
0,1,1,4743,1723.6,5,6408.6,2571,514.2
0,1,1,4745,498596,4,2.18846e+06,2571,642.75
0,1,1,4777,189560,62,290342,2571,41.4677
0,1,1,4789,582,2,617,2571,1285.5
0,1,1,4792,292233,17,979924,2571,151.235
0,1,1,4795,242694,28,391087,2571,91.8214
0,1,1,4833,366936,21,453402,2571,122.429
0,1,1,4834,604617,6,1.59799e+06,2571,428.5
0,1,1,4835,2.68038e+06,2,2.68042e+06,2571,1285.5
0,1,1,4837,1.87534e+06,2,1.87538e+06,2571,1285.5
0,1,1,4838,100962,24,376648,2571,107.125
0,1,1,4839,241050,26,659182,2571,98.8846
0,1,1,4841,801681,4,2.22128e+06,2571,642.75
0,1,1,4843,397496,11,1.56034e+06,2571,233.727
0,1,1,4849,1.17176e+06,10,2.15789e+06,2571,257.1
0,1,1,4852,50493.6,9,1.83866e+06,2571,285.667
0,1,1,4853,9653.33,9,946298,2571,285.667
0,1,1,4855,907654,15,1.88933e+06,2571,171.4
0,1,1,4857,226182,15,2.33704e+06,2571,171.4
0,1,1,4858,265,2,300,2571,1285.5
0,1,1,4864,500401,25,1.27393e+06,2571,102.84
0,1,1,4878,210599,9,1.85277e+06,2571,285.667
0,1,1,4879,1.84786e+06,5,1.84802e+06,2571,514.2
0,1,1,4880,169106,10,949401,2571,257.1
0,1,1,4890,382.854,82,338890,2571,31.3537
0,1,1,4904,1.76794e+06,3,1.768e+06,2571,857
0,1,1,4931,3.22338e+06,2,3.22342e+06,2571,1285.5
0,1,1,4938,1.6984e+06,8,2.25333e+06,2571,321.375
0,1,1,5061,889548,6,1.59681e+06,2571,428.5
0,1,1,5076,317989,8,2.03574e+06,2571,321.375
0,1,1,5087,42472.9,38,236579,2571,67.6579
0,1,1,5088,256792,46,322151,2571,55.8913
0,1,1,5220,124002,8,898222,2571,321.375
0,1,1,5476,848565,21,1.62048e+06,2571,122.429
0,1,1,5508,2.47748e+06,2,2.47754e+06,2571,1285.5
0,1,1,5540,890828,5,1.03144e+06,2571,514.2
0,1,1,6766,2.86099e+06,4,3.01911e+06,2571,642.75
0,1,1,6916,23739.4,29,547364,2571,88.6552
0,1,1,6917,698.107,28,509094,2571,91.8214
0,1,1,6918,303646,24,717049,2571,107.125
0,1,1,6919,195454,24,419351,2571,107.125
0,1,1,6932,1.32823e+06,10,2.66343e+06,2571,257.1
0,1,1,6933,594730,24,1.41721e+06,2571,107.125
0,1,1,6950,1.13501e+06,9,3.31279e+06,2571,285.667
0,1,1,6993,954796,10,1.51367e+06,2571,257.1
0,1,1,7000,4559,3,155794,2571,857
0,1,1,7002,740737,9,1.7633e+06,2571,285.667
0,1,1,7003,14078.6,23,1.1372e+06,2571,111.783
0,1,1,7028,1.19784e+06,11,1.29761e+06,2571,233.727
0,1,1,7030,208700,23,1.16871e+06,2571,111.783
0,1,1,7031,20828,4,1.06001e+06,2571,642.75
0,1,1,7039,1.30118e+06,3,1.71733e+06,2571,857
0,1,1,7048,568549,22,1.04487e+06,2571,116.864
0,1,1,7049,849842,8,1.8233e+06,2571,321.375
0,1,1,7050,281228,8,871176,2571,321.375
0,1,1,7096,32875,13,708911,2571,197.769
0,1,1,7097,1.78085e+06,5,1.83715e+06,2571,514.2
0,1,1,7099,284561,22,1.06627e+06,2571,116.864
0,1,1,7446,1.19441e+06,6,1.56726e+06,2571,428.5
0,1,1,7447,294507,19,895761,2571,135.316
0,1,1,7448,1.01579e+06,20,1.84413e+06,2571,128.55
0,1,1,7449,85413.1,116,311893,2571,22.1638
0,1,1,7474,60157.5,68,553718,2571,37.8088
0,1,1,7502,138504,73,373124,2571,35.2192
0,1,1,7503,75899.9,74,130564,2571,34.7432
0,1,1,7581,51878.9,34,246070,2571,75.6176
0,1,1,7583,179953,77,448198,2571,33.3896
0,1,1,7606,12695.3,37,846982,2571,69.4865
0,1,1,7723,3.04176e+06,3,3.04872e+06,2571,857
0,1,1,7742,1084.5,4,1.95226e+06,2571,642.75
0,1,1,7743,299,2,334,2571,1285.5
0,1,1,8121,466065,7,540637,2571,367.286
0,1,1,8249,261340,4,1.57937e+06,2571,642.75
